train_acc,test_acc,train_loss,test_loss
0.7054225696140694,0.4940923737916219,0.5820090938359499,0.760997791091601
0.7699071812408402,0.5574650912996778,0.5037236465141177,0.6872651974360148
0.7987298485588666,0.5236305048335124,0.4513906305655837,0.774630584816138
0.8265754763067904,0.523093447905478,0.4167184755206108,0.9132668989400069
0.8431851489985345,0.5397422126745435,0.37773553375154734,0.9198696521421273
0.8685881778212018,0.5912996777658431,0.3259586049243808,0.7960389470060666
0.9027845627747924,0.6165413533834586,0.27031347481533885,0.7381721238295237
0.9306301905227161,0.7438238453276047,0.22032156959176064,0.5501442104578018
0.9423546653639472,0.7465091299677766,0.18542743381112814,0.5452499707539876
0.9682462139716659,0.7653061224489796,0.1389433415606618,0.504858756562074
0.979970688812897,0.6906552094522019,0.1070039754267782,0.6321594695250193
0.9843673668783586,0.7534908700322234,0.08004924585111439,0.5129808058341344
0.9912066438690766,0.7567132116004296,0.06416998209897429,0.5376449565092722
0.9936492427943332,0.719656283566058,0.0486356703331694,0.6138430570562681
0.9975574010747436,0.7218045112781954,0.04041821521241218,0.6611492911974589
0.9965803615046409,0.7518796992481203,0.03508552222047001,0.5777868335445722
0.9965803615046409,0.7470461868958109,0.029910603974713013,0.6070340792338054
0.9995114802149487,0.7373791621911923,0.022401323018129915,0.6382349123557408
0.9965803615046409,0.7540279269602578,0.025608381954953074,0.5748561908801396
0.9990229604298974,0.7669172932330827,0.017982754798140377,0.555657793333133
