train_acc,test_acc,train_loss,test_loss
0.5881778212017587,0.7653061224489796,0.6751641854643822,0.6095080673694611
0.7112848070346849,0.8576799140708915,0.590579716488719,0.5039044588804245
0.7850512945774304,0.8775510204081632,0.5240505719557405,0.4467795729637146
0.8163165608207132,0.882921589688507,0.4808796290308237,0.4043921947479248
0.844162188568637,0.8877551020408163,0.4453189643099904,0.3722776571909587
0.8500244259892525,0.8882921589688507,0.4152973834425211,0.34689410825570427
0.8612603810454323,0.89312567132116,0.39527194388210773,0.32760963092247647
0.8690766976062531,0.8958109559613319,0.372209282591939,0.3126157994071643
0.870542256961407,0.897422126745435,0.3621123880147934,0.2966742458442847
0.8876404494382022,0.9022556390977443,0.338133592158556,0.2852908713122209
0.8808011724474841,0.9033297529538131,0.32931123953312635,0.27642661780118943
0.8832437713727406,0.9044038668098818,0.33034305553883314,0.2677774136265119
0.8817782120175867,0.9054779806659506,0.3090602569282055,0.2581432064374288
0.8939912066438691,0.9065520945220193,0.30601907754316926,0.25314535523454346
0.8881289692232536,0.91031149301826,0.2980550383217633,0.24539585585395496
0.8881289692232536,0.9097744360902256,0.29736253153532743,0.23862960065404573
0.8910600879335613,0.9124597207303974,0.2816921938210726,0.23225863240659236
0.8881289692232536,0.9178302900107411,0.2792679057456553,0.2269576626519362
0.8939912066438691,0.9194414607948442,0.27418227866292,0.22488205842673778
0.8939912066438691,0.9194414607948442,0.2703308160416782,0.22102241416772206
