train_acc,test_acc,train_loss,test_loss
0.6082071323888617,0.7722878625134264,0.6611569281667471,0.6056447327136993
0.7567171470444553,0.8249194414607949,0.5344754727557302,0.468205401301384
0.8255984367366879,0.8437164339419978,0.45919112116098404,0.40471417556206385
0.8495359062042013,0.855531686358754,0.4011165676638484,0.3621896361311277
0.8553981436248168,0.8630504833512352,0.37980992533266544,0.3312373181184133
0.8754274548119199,0.8764769065520945,0.3448791801929474,0.3071704422434171
0.8881289692232536,0.8839957035445757,0.32190584437921643,0.2844109339018663
0.89057156814851,0.8877551020408163,0.30342977354303,0.27031819596886636
0.898876404494382,0.9001074113856069,0.2868736693635583,0.2556600178281466
0.8915486077186126,0.9070891514500538,0.2797339637763798,0.24332049215833346
0.9032730825598436,0.9124597207303974,0.26295331260189414,0.23001767819126448
0.9091353199804592,0.9156820622986036,0.25551520055159926,0.22366897414127987
0.9096238397655105,0.9199785177228786,0.24825242580845952,0.21623016633093356
0.9096238397655105,0.9258861439312567,0.24071237118914723,0.20835328040023646
0.9228138739618954,0.9280343716433942,0.22551574278622866,0.20288197758297125
0.920371275036639,0.9280343716433942,0.22104268986731768,0.19875992772479853
0.9233023937469468,0.9274973147153598,0.21539541450329125,0.19376314133405687
0.9208597948216902,0.9323308270676691,0.2161786979995668,0.1878504179418087
0.9306301905227161,0.9344790547798066,0.20234435400925577,0.18211171329021453
0.93209574987787,0.9344790547798066,0.19498742651194334,0.18134810446451108
