train_acc,test_acc,train_loss,test_loss
0.8602833414753297,0.9409237379162191,0.6713608507998288,0.25987168264885746
0.9570102589154861,0.9430719656283566,0.18179871002212167,0.19628448964407047
0.9638495359062041,0.9511278195488722,0.12799178541172296,0.1747746841982007
0.9721543722520762,0.9538131041890441,0.08780553477117792,0.16663723619033893
0.9770395701025891,0.9457572502685284,0.07316563365748152,0.17320601693354548
0.9789936492427943,0.9457572502685284,0.06510803621495143,0.17517076359751324
0.9814362481680508,0.9409237379162191,0.06064885586965829,0.18315953087682527
0.9731314118221788,0.9505907626208379,0.07102722174022347,0.14817901635542513
0.9858329262335125,0.9516648764769066,0.04969392510247417,0.14664509637902182
0.9858329262335125,0.9543501611170784,0.040373328782152385,0.14620462311431764
0.9858329262335125,0.952201933404941,0.039562582765938714,0.15001203453478715
0.9853444064484611,0.9564983888292159,0.04576894926140085,0.1439004596322775
0.9848558866634098,0.9511278195488722,0.043492238502949476,0.15850852058501913
0.9887640449438202,0.9253490870032224,0.0399970821745228,0.22067740518250503
0.9863214460185638,0.9548872180451128,0.04018357949098572,0.14743622446743151
0.9907181240840254,0.9538131041890441,0.0312077232520096,0.13990510754908125
0.9892525647288715,0.9484425349087003,0.03313527107820846,0.14984922726871447
0.9838788470933073,0.9419978517722879,0.0442626430594828,0.16181835662573577
0.9887640449438202,0.943609022556391,0.0395738756924402,0.17273026301603142
0.9833903273082559,0.9403866809881848,0.04283749221940525,0.16276482244332632
