train_acc,test_acc,train_loss,test_loss
0.8671226184660479,0.9339419978517723,0.28892254270613194,0.1637123434183498
0.920371275036639,0.9377013963480129,0.19930277159437537,0.15916206625600657
0.9257449926722032,0.9398496240601504,0.17666122480295599,0.1484653688656787
0.9301416707376648,0.9355531686358755,0.1728852225933224,0.15432458599098026
0.9355153883732291,0.949516648764769,0.15945155965164304,0.1481830919161439
0.9316072300928188,0.9398496240601504,0.16590268118306994,0.1447827068778376
0.9394235466536395,0.9328678839957035,0.15226007252931595,0.15313052309211345
0.9311187103077675,0.9446831364124597,0.15997091075405478,0.14741875842834512
0.945285784074255,0.9414607948442535,0.1500939461402595,0.1493801424279809
0.9379579872984856,0.9446831364124597,0.15783652081154287,0.15253172914187113
0.9447972642892037,0.943609022556391,0.14504378801211715,0.14251352368543546
0.9433317049340498,0.9441460794844253,0.14380596426781267,0.1399438751473402
0.9457743038593063,0.9462943071965628,0.14621237316168845,0.1370257247549792
0.9433317049340498,0.9441460794844253,0.13815382798202336,0.14049722513494392
0.9482169027845627,0.943609022556391,0.1340823678765446,0.14299637672180932
0.9433317049340498,0.9398496240601504,0.1391984128858894,0.14616365384620925
0.9516365412799218,0.9473684210526315,0.11993564362637699,0.13834575309107702
0.9467513434294089,0.9430719656283566,0.13630164740607142,0.1400999409146607
0.9501709819247679,0.9382384532760473,0.13097722933162004,0.1437964660736422
0.9491939423546654,0.9441460794844253,0.13097539322916418,0.1381606018325935
