train_acc,test_acc,train_loss,test_loss
0.5583781143136297,0.7830290010741139,0.6876849308609962,0.6270130316416422
0.7787005373717636,0.8474758324382384,0.5336269112303853,0.4712717552979787
0.8153395212506106,0.8630504833512352,0.4676160840317607,0.39895220746596655
0.8549096238397655,0.8689581095596133,0.4115456650033593,0.3575751806298892
0.8710307767464582,0.8754027926960258,0.3749807821586728,0.3285507949690024
0.8759159745969711,0.8839957035445757,0.3501524496823549,0.3061723890403906
0.8783585735222277,0.8882921589688507,0.33937870152294636,0.2906247484187285
0.8969223253541768,0.8947368421052632,0.3103022463619709,0.2755170392493407
0.8871519296531509,0.9011815252416756,0.30549435736611485,0.2624519521991412
0.8969223253541768,0.9065520945220193,0.2912301020696759,0.2522312017778556
0.9027845627747924,0.9092373791621912,0.27564982138574123,0.24414855639139812
0.9086468001954079,0.9108485499462943,0.2651680945418775,0.23443143218755721
0.9062042012701514,0.9156820622986036,0.2614733283407986,0.22707985987265905
0.8998534440644846,0.9151450053705693,0.2608195962384343,0.22173052951693534
0.9110893991206643,0.9215896885069818,0.24739133659750223,0.2138072075943152
0.9149975574010747,0.9221267454350162,0.24342577857896686,0.20872419352332752
0.9159745969711773,0.9237379162191193,0.2366287182085216,0.2070639416575432
0.9096238397655105,0.9242749731471536,0.23627823637798429,0.2016480037321647
0.9198827552515877,0.9285714285714286,0.2271040454506874,0.1966630719602108
0.9169516365412799,0.9285714285714286,0.2255073064006865,0.19359237464765708
