train_acc,test_acc,train_loss,test_loss
0.8910600879335613,0.9317937701396348,0.23207462672144175,0.16066180349638065
0.9447972642892037,0.939312567132116,0.14147127931937575,0.14616223668369155
0.9491939423546654,0.9414607948442535,0.12412628531455994,0.14322271638860304
0.9579872984855886,0.9473684210526315,0.10575238079763949,0.1295154438354075
0.9706888128969223,0.949516648764769,0.08163058233913034,0.13217505576321856
0.9687347337567171,0.9505907626208379,0.07734069193247706,0.13427594578048835
0.9721543722520762,0.9457572502685284,0.07628325850237161,0.13576422674038138
0.9760625305324866,0.9511278195488722,0.0695840087137185,0.1392717867779235
0.9765510503175379,0.9462943071965628,0.06213803688297048,0.13759866037095586
0.9824132877381534,0.9462943071965628,0.051477163535309955,0.13701180312394476
0.9833903273082559,0.9468313641245972,0.050058723223628476,0.13967170875015048
0.9794821690278456,0.9489795918367347,0.05588168979738839,0.14553230521657193
0.9858329262335125,0.9532760472610097,0.04226052018930204,0.1379098939942196
0.9838788470933073,0.9457572502685284,0.04317263938719407,0.15022161789238453
0.9858329262335125,0.9479054779806659,0.03995367427705787,0.1502932338199268
0.9829018075232047,0.9468313641245972,0.043564129795413464,0.1572059038929486
0.9897410845139228,0.9516648764769066,0.03439311365946196,0.1479707819642499
0.9833903273082559,0.9538131041890441,0.044814966357080266,0.14946560179814697
0.9877870053737177,0.9489795918367347,0.039177079510409385,0.1534055196059247
0.9858329262335125,0.9462943071965628,0.04055015693302266,0.152562625859476
