train_acc,test_acc,train_loss,test_loss
0.8778700537371763,0.9344790547798066,0.2751719104126096,0.1706641229490439
0.9233023937469468,0.9339419978517723,0.19141965359449387,0.15676276541004577
0.9291646311675623,0.9296455424274973,0.1785457816440612,0.1606013926366965
0.9262335124572545,0.9371643394199786,0.1825446190778166,0.15227637477219105
0.9374694675134343,0.9441460794844253,0.15444369264878333,0.14281837694967786
0.9286761113825109,0.9382384532760473,0.17505896161310375,0.14314568315943083
0.9350268685881779,0.9446831364124597,0.16054504364728928,0.14636040922875207
0.940400586223742,0.9403866809881848,0.1496234016958624,0.14899990847334266
0.9428431851489986,0.9441460794844253,0.14339229022152722,0.14013658408075572
0.9438202247191011,0.9462943071965628,0.14325460023246706,0.14552598285178345
0.9433317049340498,0.9403866809881848,0.14585148147307336,0.14598712256799143
0.9384465070835368,0.9479054779806659,0.14520803233608603,0.14375839047133923
0.9355153883732291,0.9462943071965628,0.14912786311469972,0.13782235691323877
0.9467513434294089,0.9484425349087003,0.13109150039963424,0.13713099056233963
0.9364924279433317,0.9430719656283566,0.1512229770887643,0.13848290320796272
0.9482169027845627,0.9446831364124597,0.13803025847300887,0.13383258432149886
0.9438202247191011,0.9484425349087003,0.1334536166395992,0.14120066054165364
0.9521250610649731,0.9387755102040817,0.13311150902882218,0.14342834918449324
0.9384465070835368,0.943609022556391,0.15182471019215882,0.14010550727446874
0.9379579872984856,0.9473684210526315,0.14613943558651954,0.13728926467398803
